time,summary,icon,precipIntensity,precipProbability,precipAccumulation,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,visibility,cloudCoverError,Site,pressureError,precipIntensityError,precipProbabilityError
2016-05-16T06:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,36.18,36.18,26.52,0.68,1016.19,2.33,4.37,286,0.75,10,NA,HuronB,NA,NA,NA
2016-05-16T07:00:00Z,Overcast,cloudy,0,0,NA,NA,36.61,36.61,27.37,0.69,1016.7,0.73,3.13,335,1,10,NA,HuronB,NA,NA,NA
2016-05-16T08:00:00Z,Overcast,cloudy,0,0,NA,NA,37.8,37.8,28.41,0.69,1016.77,0.52,1.77,191,1,10,NA,HuronB,NA,NA,NA
2016-05-16T09:00:00Z,Overcast,cloudy,0,0,NA,NA,38.68,38.68,28.9,0.68,1016.77,1.58,2.76,106,1,10,NA,HuronB,NA,NA,NA
2016-05-16T10:00:00Z,Overcast,cloudy,0,0,NA,NA,39.35,37.15,29.34,0.67,1016.1,3.42,5.9,140,1,10,NA,HuronB,NA,NA,NA
2016-05-16T11:00:00Z,Overcast,cloudy,0,0,NA,NA,39.71,35.62,31.77,0.73,1016.23,5.69,7.93,152,1,10,NA,HuronB,NA,NA,NA
2016-05-16T12:00:00Z,Overcast,cloudy,0,0,NA,NA,40.66,35.36,32.93,0.74,1016.76,8.06,8.49,160,1,10,NA,HuronB,NA,NA,NA
2016-05-16T13:00:00Z,Overcast,cloudy,0,0,NA,NA,42.08,37.33,34.43,0.74,1016.5,7.58,9.29,155,1,10,NA,HuronB,NA,NA,NA
2016-05-16T14:00:00Z,Overcast,cloudy,0,0,NA,NA,43.49,38.81,35.38,0.73,1015.73,8.06,8.78,164,1,10,NA,HuronB,NA,NA,NA
2016-05-16T15:00:00Z,Overcast,cloudy,0.0011,0.54,NA,rain,45.09,41.33,36.06,0.7,1015.59,6.88,8.2,164,1,10,NA,HuronB,NA,NA,NA
2016-05-16T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0.0045,0.3,NA,rain,49.29,46.47,39.36,0.68,1015.35,6.7,10.3,166,0.75,10,NA,HuronB,NA,NA,NA
2016-05-16T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,51.69,51.69,39.94,0.64,1015.02,5.62,13.11,143,0.75,10,NA,HuronB,NA,NA,NA
2016-05-16T18:00:00Z,Overcast,cloudy,0,0,NA,NA,50.92,50.92,39.35,0.64,1014.8,3.7,14.69,123,1,10,NA,HuronB,NA,NA,NA
2016-05-16T19:00:00Z,Mostly Cloudy,partly-cloudy-day,0.0049,0.39,NA,rain,51.17,51.17,39.32,0.64,1015.24,2.52,12.9,100,0.75,10,NA,HuronB,NA,NA,NA
2016-05-16T20:00:00Z,Overcast,cloudy,0.0041,0.55,NA,rain,49.34,48.13,39.72,0.69,1015.82,3.97,10.77,153,1,10,NA,HuronB,NA,NA,NA
2016-05-16T21:00:00Z,Overcast,cloudy,0,0,NA,NA,50.46,50.46,40.86,0.7,1016.29,2.1,9.97,111,1,10,NA,HuronB,NA,NA,NA
2016-05-16T22:00:00Z,Overcast,cloudy,0,0,NA,NA,52.57,52.57,41.51,0.66,1016.4,3.36,10.49,24,1,10,NA,HuronB,NA,NA,NA
2016-05-16T23:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,54.15,54.15,38.29,0.55,1017.92,8.23,12.63,15,0.38,10,NA,HuronB,NA,NA,NA
2016-05-17T00:00:00Z,Clear,clear-day,0,0,NA,NA,49.55,46.77,37.16,0.62,1018.64,6.74,8.78,13,0,10,NA,HuronB,NA,NA,NA
2016-05-17T01:00:00Z,Clear,clear-night,0,0,NA,NA,45.58,43.33,37.26,0.72,1019.19,4.56,5.46,10,0,10,NA,HuronB,NA,NA,NA
2016-05-17T02:00:00Z,Clear,clear-night,0,0,NA,NA,43.43,41.91,36.14,0.75,1019.63,3.32,4.18,0,0,10,NA,HuronB,NA,NA,NA
2016-05-17T03:00:00Z,Clear,clear-night,0,0,NA,NA,41.44,41.44,35.79,0.8,1020.45,1.83,3.57,307,0.09,10,NA,HuronB,NA,NA,NA
2016-05-17T04:00:00Z,Clear,clear-night,0,0,NA,NA,40.85,40.85,35.24,0.8,1020.09,2.6,3.77,311,0.19,10,NA,HuronB,NA,NA,NA
2016-05-17T05:00:00Z,Clear,clear-night,0,0,NA,NA,40.44,40.44,34.75,0.8,1020.62,2.49,4.6,313,0.19,10,NA,HuronB,NA,NA,NA
2016-05-17T06:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,39.64,37.49,34.16,0.81,1021.4,3.42,5.14,306,0.71,10,NA,HuronB,NA,NA,NA
2016-05-17T07:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,39.05,35.03,34.13,0.82,1021.35,5.43,6.18,299,0.49,10,NA,HuronB,NA,NA,NA
2016-05-17T08:00:00Z,Clear,clear-night,0,0,NA,NA,38.68,34.07,33.49,0.81,1021.39,6.18,7.29,314,0,10,NA,HuronB,NA,NA,NA
2016-05-17T09:00:00Z,Clear,clear-night,0,0,NA,NA,37.17,32.66,31.98,0.81,1021.77,5.63,7.12,320,0,10,NA,HuronB,NA,NA,NA
2016-05-17T10:00:00Z,Clear,clear-night,0,0,NA,NA,36.38,32.86,31.19,0.81,1021.67,4.29,6.35,316,0,10,NA,HuronB,NA,NA,NA
2016-05-17T11:00:00Z,Clear,clear-day,0,0,NA,NA,38.92,35.25,32.96,0.79,1022.8,4.94,6.59,315,0,10,NA,HuronB,NA,NA,NA
2016-05-17T12:00:00Z,Clear,clear-day,0,0,NA,NA,43.13,39.49,34.96,0.73,1023.68,5.98,6.95,327,0,10,NA,HuronB,NA,NA,NA
2016-05-17T13:00:00Z,Clear,clear-day,0,0,NA,NA,47.39,44.79,35.49,0.63,1024.41,5.6,6.25,340,0,8.33,NA,HuronB,NA,NA,NA
2016-05-17T14:00:00Z,Clear,clear-day,0,0,NA,NA,51.49,51.49,34.65,0.52,1024.6,4.2,6.21,357,0,8.46,NA,HuronB,NA,NA,NA
2016-05-17T15:00:00Z,Clear,clear-day,0,0,NA,NA,53.19,53.19,33.74,0.47,1024.72,1.95,9.36,33,0,10,NA,HuronB,NA,NA,NA
2016-05-17T16:00:00Z,Clear,clear-day,0,0,NA,NA,54.96,54.96,32.53,0.42,1025.08,4.4,8.49,22,0,10,NA,HuronB,NA,NA,NA
2016-05-17T17:00:00Z,Clear,clear-day,0,0,NA,NA,55.97,55.97,31.37,0.39,1025.8,5.77,10.76,46,0,10,NA,HuronB,NA,NA,NA
2016-05-17T18:00:00Z,Clear,clear-day,0,0,NA,NA,56.98,56.98,27.83,0.33,1024.71,5.96,10.49,58,0,10,NA,HuronB,NA,NA,NA
2016-05-17T19:00:00Z,Clear,clear-day,0,0,NA,NA,58.85,58.85,27.19,0.3,1024.45,5.98,12.2,38,0,10,NA,HuronB,NA,NA,NA
2016-05-17T20:00:00Z,Clear,clear-day,0,0,NA,NA,58.97,58.97,25.94,0.28,1023.96,6.03,12.25,29,0,10,NA,HuronB,NA,NA,NA
2016-05-17T21:00:00Z,Clear,clear-day,0,0,NA,NA,58.96,58.96,25.22,0.27,1023.2,5.92,14.34,27,0,10,NA,HuronB,NA,NA,NA
2016-05-17T22:00:00Z,Clear,clear-day,0,0,NA,NA,58.65,58.65,25.22,0.28,1022.89,5.05,9.14,31,0,10,NA,HuronB,NA,NA,NA
2016-05-17T23:00:00Z,Clear,clear-day,0,0,NA,NA,58.77,58.77,25.28,0.27,1023.3,3.15,10.21,35,0,10,NA,HuronB,NA,NA,NA
2016-05-18T00:00:00Z,Clear,clear-day,0,0,NA,NA,55.7,55.7,28.18,0.35,1023.49,1.78,5.62,15,0,10,NA,HuronB,NA,NA,NA
2016-05-18T01:00:00Z,Clear,clear-night,0,0,NA,NA,52.15,52.15,28.9,0.41,1023.92,1.47,4.1,259,0,10,NA,HuronB,NA,NA,NA
2016-05-18T02:00:00Z,Clear,clear-night,0,0,NA,NA,48.82,48.82,31.01,0.5,1024.17,1.42,3.79,303,0,10,NA,HuronB,NA,NA,NA
2016-05-18T03:00:00Z,Clear,clear-night,0,0,NA,NA,46.91,45.45,29.34,0.5,1024.39,3.81,4.76,354,0,10,NA,HuronB,NA,NA,NA
2016-05-18T04:00:00Z,Clear,clear-night,0,0,NA,NA,44.75,42.96,28.2,0.52,1024.04,3.82,4.33,352,0,10,NA,HuronB,NA,NA,NA
2016-05-18T05:00:00Z,Clear,clear-night,0,0,NA,NA,43.33,41.4,27.91,0.54,1024.09,3.73,4.51,331,0,10,NA,HuronB,NA,NA,NA
2016-05-18T06:00:00Z,Clear,clear-night,0,0,NA,NA,41.86,40.23,29.11,0.6,1024.25,3.22,4.09,299,0,10,NA,HuronB,NA,NA,NA
2016-05-18T07:00:00Z,Clear,clear-night,0,0,NA,NA,40.66,40.66,29.28,0.64,1023.95,2.84,3.5,273,0,10,NA,HuronB,NA,NA,NA
2016-05-18T08:00:00Z,Clear,clear-night,0,0,NA,NA,40.45,40.45,28.47,0.62,1023.96,2.2,3.18,281,0,10,NA,HuronB,NA,NA,NA
2016-05-18T09:00:00Z,Clear,clear-night,0,0,NA,NA,38.42,35.74,28.79,0.68,1023.69,3.75,4.58,310,0,10,NA,HuronB,NA,NA,NA
2016-05-18T10:00:00Z,Clear,clear-night,0,0,NA,NA,37.76,34.96,29.15,0.71,1023.69,3.77,4.37,320,0,10,NA,HuronB,NA,NA,NA
2016-05-18T11:00:00Z,Clear,clear-day,0,0,NA,NA,38.37,38.37,30.07,0.72,1024.19,2.78,4.31,326,0,10,NA,HuronB,NA,NA,NA
2016-05-18T12:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,42.55,39.95,31.85,0.66,1024.96,4.37,5.67,324,0.38,10,NA,HuronB,NA,NA,NA
2016-05-18T13:00:00Z,Clear,clear-day,0,0,NA,NA,47.04,44.25,31.32,0.54,1024.67,5.8,6.62,335,0.22,10,NA,HuronB,NA,NA,NA
2016-05-18T14:00:00Z,Clear,clear-day,0,0,NA,NA,51.67,51.67,31.71,0.46,1024.74,2.41,7.34,337,0.21,10,NA,HuronB,NA,NA,NA
2016-05-18T15:00:00Z,Clear,clear-day,0,0,NA,NA,54.05,54.05,32.6,0.44,1024.11,1.93,9.17,5,0,10,NA,HuronB,NA,NA,NA
2016-05-18T16:00:00Z,Clear,clear-day,0,0,NA,NA,55.61,55.61,34.66,0.45,1024.28,4.17,11.93,51,0,10,NA,HuronB,NA,NA,NA
2016-05-18T17:00:00Z,Clear,clear-day,0,0,NA,NA,57.14,57.14,34.47,0.42,1023.92,6.52,11.46,76,0,10,NA,HuronB,NA,NA,NA
2016-05-18T18:00:00Z,Clear,clear-day,0,0,NA,NA,55.62,55.62,34.66,0.45,1024.45,5.2,12.22,78,0,10,NA,HuronB,NA,NA,NA
2016-05-18T19:00:00Z,Clear,clear-day,0,0,NA,NA,53.86,53.86,35.26,0.49,1024.29,4.07,13.1,67,0,10,NA,HuronB,NA,NA,NA
2016-05-18T20:00:00Z,Clear,clear-day,0,0,NA,NA,54.32,54.32,37.64,0.53,1023.1,5.21,12.53,123,0,10,NA,HuronB,NA,NA,NA
2016-05-18T21:00:00Z,Clear,clear-day,0,0,NA,NA,53.68,53.68,37.03,0.53,1022.48,4.9,11.57,110,0,10,NA,HuronB,NA,NA,NA
2016-05-18T22:00:00Z,Clear,clear-day,0,0,NA,NA,53.55,53.55,36.61,0.53,1022.01,4.31,11.05,115,0,10,NA,HuronB,NA,NA,NA
2016-05-18T23:00:00Z,Clear,clear-day,0,0,NA,NA,55.02,55.02,32.1,0.42,1021.79,2.97,10.74,148,0,9.21,NA,HuronB,NA,NA,NA
2016-05-19T00:00:00Z,Clear,clear-day,0,0,NA,NA,52.99,52.99,35.1,0.5,1021.92,3.54,6.78,151,0,10,NA,HuronB,NA,NA,NA
2016-05-19T01:00:00Z,Clear,clear-night,0,0,NA,NA,50.85,50.85,36.34,0.57,1021.79,3.04,4.05,147,0,10,NA,HuronB,NA,NA,NA
2016-05-19T02:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,48.52,48.52,36.15,0.62,1022.22,1.47,3.02,155,0.37,10,NA,HuronB,NA,NA,NA
2016-05-19T03:00:00Z,Clear,clear-night,0,0,NA,NA,46.74,46.74,36.62,0.68,1022.09,1.85,2.52,174,0.21,10,NA,HuronB,NA,NA,NA
2016-05-19T04:00:00Z,Clear,clear-night,0,0,NA,NA,43.31,43.31,35.59,0.74,1015,1.08,1.88,247,0,10,NA,HuronB,6.95,NA,NA
2016-05-19T05:00:00Z,Clear,clear-night,0,0,NA,NA,43.51,43.51,36.26,0.75,1021.92,2.04,2.57,280,0,10,NA,HuronB,NA,NA,NA
2016-05-19T06:00:00Z,Clear,clear-night,0,0,NA,NA,42.54,42.54,35.78,0.77,1021.71,2.25,3.29,294,0,10,NA,HuronB,NA,NA,NA
2016-05-19T07:00:00Z,Clear,clear-night,0,0,NA,NA,41.93,41.93,34,0.73,1021.62,2.19,3.81,303,0,10,NA,HuronB,NA,NA,NA
2016-05-19T08:00:00Z,Clear,clear-night,0,0,NA,NA,41.85,39.49,33.89,0.73,1022.05,3.97,5.1,292,0,10,NA,HuronB,NA,NA,NA
2016-05-19T09:00:00Z,Clear,clear-night,0,0,NA,NA,41.64,39.09,34.54,0.76,1022.15,4.14,5.17,297,0,10,NA,HuronB,NA,NA,NA
2016-05-19T10:00:00Z,Clear,clear-night,0,0,NA,NA,40.35,40.35,34.09,0.78,1022.01,2.7,4.32,303,0,10,NA,HuronB,NA,NA,NA
2016-05-19T11:00:00Z,Clear,clear-day,0,0,NA,NA,40.94,39.4,35.23,0.8,1022.48,3.02,4.2,305,0,10,NA,HuronB,NA,NA,NA
2016-05-19T12:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,47.39,46.56,38.07,0.7,1023.14,3.17,5.25,318,0.37,10,NA,HuronB,NA,NA,NA
2016-05-19T13:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,54.91,54.91,37.14,0.51,1023.36,2.65,4.39,306,0.37,10,NA,HuronB,NA,NA,NA
2016-05-19T14:00:00Z,Clear,clear-day,0,0,NA,NA,60.04,60.04,36.32,0.41,1023.25,3.09,5.76,297,0.09,10,NA,HuronB,NA,NA,NA
2016-05-19T15:00:00Z,Clear,clear-day,0,0,NA,NA,62.58,62.58,35.54,0.36,1023.01,2.88,6.51,244,0,10,NA,HuronB,NA,NA,NA
2016-05-19T16:00:00Z,Clear,clear-day,0,0,NA,NA,60.23,60.23,35.82,0.4,1023.28,2.25,9.89,100,0,10,NA,HuronB,NA,NA,NA
2016-05-19T17:00:00Z,Clear,clear-day,0,0,NA,NA,60.79,60.79,37.76,0.42,1022.4,3.54,10.59,101,0,10,NA,HuronB,NA,NA,NA
2016-05-19T18:00:00Z,Clear,clear-day,0,0,NA,NA,62.84,62.84,38.5,0.41,1022.01,4.37,12.12,129,0,10,NA,HuronB,NA,NA,NA
2016-05-19T19:00:00Z,Clear,clear-day,0,0,NA,NA,58.24,58.24,37.44,0.46,1022.05,6.53,11.54,158,0,10,NA,HuronB,NA,NA,NA
2016-05-19T20:00:00Z,Clear,clear-day,0,0,NA,NA,58.34,58.34,37.89,0.46,1022.01,7.34,14.8,145,0,10,NA,HuronB,NA,NA,NA
2016-05-19T21:00:00Z,Clear,clear-day,0,0,NA,NA,60.17,60.17,37.95,0.44,1021.49,7.62,13.36,140,0,10,NA,HuronB,NA,NA,NA
2016-05-19T22:00:00Z,Clear,clear-day,0,0,NA,NA,60.5,60.5,36.6,0.41,1021.28,8.09,14.89,136,0,10,NA,HuronB,NA,NA,NA
2016-05-19T23:00:00Z,Clear,clear-day,0,0,NA,NA,58.19,58.19,36.09,0.43,1021.12,8.94,13.78,161,0,10,NA,HuronB,NA,NA,NA
2016-05-20T00:00:00Z,Clear,clear-day,0,0,NA,NA,57.78,57.78,35.98,0.44,1021.28,7.89,11.74,157,0,10,NA,HuronB,NA,NA,NA
2016-05-20T01:00:00Z,Clear,clear-night,0,0,NA,NA,57,57,34.01,0.42,1021.76,5.52,6.04,168,0,10,NA,HuronB,NA,NA,NA
2016-05-20T02:00:00Z,Clear,clear-night,0,0,NA,NA,54.03,54.03,35.38,0.49,1022.26,2.22,3.84,197,0,10,NA,HuronB,NA,NA,NA
2016-05-20T03:00:00Z,Clear,clear-night,0,0,NA,NA,51.39,51.39,39.4,0.63,1021.92,2.23,3.97,233,0,10,NA,HuronB,NA,NA,NA
2016-05-20T04:00:00Z,Clear,clear-night,0,0,NA,NA,50.14,50.14,38.86,0.65,1021.79,1.93,2.81,274,0,10,NA,HuronB,NA,NA,NA
2016-05-20T05:00:00Z,Clear,clear-night,0,0,NA,NA,49.34,49.34,37.51,0.64,1021.71,1.45,3.9,249,0,10,NA,HuronB,NA,NA,NA
2016-05-20T06:00:00Z,Clear,clear-night,0,0,NA,NA,48.44,48.44,36.84,0.64,1021.62,1.3,3.12,163,0,10,NA,HuronB,NA,NA,NA
2016-05-20T07:00:00Z,Clear,clear-night,0,0,NA,NA,46.7,46.7,36.56,0.68,1021.62,0.53,1.73,251,0,10,NA,HuronB,NA,NA,NA
2016-05-20T08:00:00Z,Clear,clear-night,0,0,NA,NA,45.43,45.43,38.1,0.75,1022.09,1.87,2.51,192,0,10,NA,HuronB,NA,NA,NA
2016-05-20T09:00:00Z,Clear,clear-night,0,0,NA,NA,45.99,45.99,38.21,0.74,1022.4,2.05,3.22,172,0,10,NA,HuronB,NA,NA,NA
2016-05-20T10:00:00Z,Clear,clear-night,0,0,NA,NA,45.75,44.69,37.9,0.74,1022.79,3.19,4.78,202,0,10,NA,HuronB,NA,NA,NA
2016-05-20T11:00:00Z,Clear,clear-day,0,0,NA,NA,46.6,46.6,38.49,0.73,1023.28,1.15,3.25,154,0,10,NA,HuronB,NA,NA,NA
2016-05-20T12:00:00Z,Clear,clear-day,0,0,NA,NA,52.52,52.52,43.67,0.72,1024.21,2.24,2.69,190,0,10,NA,HuronB,NA,NA,NA
2016-05-20T13:00:00Z,Clear,clear-day,0,0,NA,NA,56.41,56.41,43.72,0.62,1024.93,2.95,5.51,177,0,10,NA,HuronB,NA,NA,NA
2016-05-20T14:00:00Z,Clear,clear-day,0,0,NA,NA,59.26,59.26,42.58,0.54,1024.52,3.89,7.82,164,0,10,NA,HuronB,NA,NA,NA
2016-05-20T15:00:00Z,Clear,clear-day,0,0,NA,NA,62.66,62.66,42.13,0.47,1024.25,4.23,10.73,153,0,8.64,NA,HuronB,NA,NA,NA
2016-05-20T16:00:00Z,Clear,clear-day,0,0,NA,NA,62.81,62.81,39.77,0.43,1024.12,5.22,11.45,139,0,8.64,NA,HuronB,NA,NA,NA
2016-05-20T17:00:00Z,Clear,clear-day,0,0,NA,NA,63.04,63.04,41.03,0.44,1023.42,5.6,10.88,132,0,10,NA,HuronB,NA,NA,NA
2016-05-20T18:00:00Z,Clear,clear-day,0,0,NA,NA,63.31,63.31,39.89,0.42,1022.71,7.31,13.64,137,0,10,NA,HuronB,NA,NA,NA
2016-05-20T19:00:00Z,Clear,clear-day,0,0,NA,NA,62.34,62.34,38.92,0.42,1022.45,10.31,15.02,143,0,10,NA,HuronB,NA,NA,NA
2016-05-20T20:00:00Z,Clear,clear-day,0,0,NA,NA,62.22,62.22,38.46,0.41,1021.79,8.38,14.14,132,0,10,NA,HuronB,NA,NA,NA
2016-05-20T21:00:00Z,Clear,clear-day,0,0,NA,NA,62.29,62.29,38.31,0.41,1021.71,7.66,15.12,128,0,10,NA,HuronB,NA,NA,NA
2016-05-20T22:00:00Z,Clear,clear-day,0,0,NA,NA,60.64,60.64,37.12,0.42,1021.62,6.89,12.02,120,0,10,NA,HuronB,NA,NA,NA
2016-05-20T23:00:00Z,Clear,clear-day,0,0,NA,NA,59.17,59.17,36.92,0.43,1022.03,5.49,9.5,122,0,10,NA,HuronB,NA,NA,NA
2016-05-21T00:00:00Z,Clear,clear-day,0,0,NA,NA,58.12,58.12,40.29,0.51,1021.69,3.79,6.22,130,0,10,NA,HuronB,NA,NA,NA
2016-05-21T01:00:00Z,Clear,clear-night,0,0,NA,NA,55.87,55.87,41.93,0.59,1021.07,0.93,2.82,124,0,10,NA,HuronB,NA,NA,NA
2016-05-21T02:00:00Z,Clear,clear-night,0,0,NA,NA,53.53,53.53,42.02,0.65,1021.1,2.5,3.15,151,0,10,NA,HuronB,NA,NA,NA
2016-05-21T03:00:00Z,Clear,clear-night,0,0,NA,NA,52.6,52.6,42.58,0.69,1021.08,2.92,3.85,145,0,10,NA,HuronB,NA,NA,NA
2016-05-21T04:00:00Z,Clear,clear-night,0,0,NA,NA,50.89,50.89,43.49,0.76,1020.21,2.13,2.68,131,0,10,NA,HuronB,NA,NA,NA
2016-05-21T05:00:00Z,Clear,clear-night,0,0,NA,NA,50.3,50.3,43.44,0.77,1020.21,1.31,3.04,154,0,10,NA,HuronB,NA,NA,NA
2016-05-21T06:00:00Z,Clear,clear-night,0,0,NA,NA,48.69,48.69,43.02,0.81,1014.73,0.24,1.28,250,0,10,NA,HuronB,6.85,NA,NA
2016-05-21T07:00:00Z,Clear,clear-night,0,0,NA,NA,48.46,48.46,43,0.81,1019.49,0.62,1.22,288,0,10,NA,HuronB,NA,NA,NA
2016-05-21T08:00:00Z,Clear,clear-night,0,0,NA,NA,48.33,48.33,42.54,0.8,1019.1,1.52,2.48,300,0,10,NA,HuronB,NA,NA,NA
2016-05-21T09:00:00Z,Clear,clear-night,0,0,NA,NA,48.07,48.07,42.55,0.81,1019.3,1.72,3.22,313,0,10,NA,HuronB,NA,NA,NA
2016-05-21T10:00:00Z,Clear,clear-night,0,0,NA,NA,48.62,47.03,42.36,0.79,1019.1,4.34,5.25,329,0,10,NA,HuronB,NA,NA,NA
2016-05-21T11:00:00Z,Clear,clear-day,0,0,NA,NA,49.9,48.55,42.98,0.77,1018.93,4.29,5.47,322,0,10,NA,HuronB,NA,NA,NA
2016-05-21T12:00:00Z,Clear,clear-day,0,0,NA,NA,52.83,52.83,44.54,0.73,1019.47,3.18,4.39,311,0,9.61,NA,HuronB,NA,NA,NA
2016-05-21T13:00:00Z,Clear,clear-day,0,0,NA,NA,56.43,56.43,44.06,0.63,1019.15,2.8,4.64,305,0,10,NA,HuronB,NA,NA,NA
2016-05-21T14:00:00Z,Clear,clear-day,0,0,NA,NA,62.06,62.06,42.61,0.49,1019.56,0.7,5.16,275,0,10,NA,HuronB,NA,NA,NA
2016-05-21T15:00:00Z,Clear,clear-day,0,0,NA,NA,63.88,63.88,40.99,0.43,1018.91,0.36,7.36,129,0,10,NA,HuronB,NA,NA,NA
2016-05-21T16:00:00Z,Clear,clear-day,0,0,NA,NA,66.06,66.06,38.73,0.37,1018.8,1.29,10.41,147,0,10,NA,HuronB,NA,NA,NA
2016-05-21T17:00:00Z,Clear,clear-day,0,0,NA,NA,66.26,66.26,38.98,0.37,1018.42,2.59,11.58,137,0,10,NA,HuronB,NA,NA,NA
2016-05-21T18:00:00Z,Clear,clear-day,0,0,NA,NA,66.42,66.42,38.71,0.36,1017.49,2.35,12.41,63,0,10,NA,HuronB,NA,NA,NA
2016-05-21T19:00:00Z,Clear,clear-day,0,0,NA,NA,69.53,69.53,38.15,0.32,1017.1,3.45,13.54,30,0,10,NA,HuronB,NA,NA,NA
2016-05-21T20:00:00Z,Clear,clear-day,0,0,NA,NA,72.63,72.63,34.18,0.24,1017.18,6.32,11.72,27,0,10,NA,HuronB,NA,NA,NA
2016-05-21T21:00:00Z,Clear,clear-day,0,0,NA,NA,73.09,73.09,34.66,0.24,1016.84,5.67,11.58,24,0,10,NA,HuronB,NA,NA,NA
2016-05-21T22:00:00Z,Clear,clear-day,0,0,NA,NA,72.51,72.51,35.71,0.26,1016.37,6.1,15.96,10,0,10,NA,HuronB,NA,NA,NA
2016-05-21T23:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,71.21,71.21,35.76,0.27,1016.12,7.91,12.9,0,0.37,10,NA,HuronB,NA,NA,NA
2016-05-22T00:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,67.41,67.41,37.05,0.33,1016.32,7.94,12.26,3,0.37,10,NA,HuronB,NA,NA,NA
2016-05-22T01:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,63.4,63.4,38.68,0.4,1016.16,4.78,6.09,3,0.71,10,NA,HuronB,NA,NA,NA
2016-05-22T02:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,62.01,62.01,40.25,0.45,1016.41,6.25,7.64,1,0.87,10,NA,HuronB,NA,NA,NA
2016-05-22T03:00:00Z,Overcast,cloudy,0,0,NA,NA,59.69,59.69,41.64,0.51,1016.93,6.08,6.53,348,1,8.89,NA,HuronB,NA,NA,NA
2016-05-22T04:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,56.46,56.46,42.99,0.61,1017.03,5.74,5.98,355,0.72,10,NA,HuronB,NA,NA,NA
2016-05-22T05:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,55.86,55.86,43.62,0.63,1017.15,4.75,6.72,0,0.51,10,NA,HuronB,NA,NA,NA
2016-05-22T06:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,54.24,54.24,45.21,0.71,1017.26,6.05,7.81,9,0.38,10,NA,HuronB,NA,NA,NA
2016-05-22T07:00:00Z,Clear,clear-night,0,0,NA,NA,52.61,52.61,45.11,0.76,1017.26,8.16,9.7,19,0,10,NA,HuronB,NA,NA,NA
2016-05-22T08:00:00Z,Clear,clear-night,0,0,NA,NA,51.02,51.02,44.24,0.78,1017.66,7.79,8.38,20,0,10,NA,HuronB,NA,NA,NA
2016-05-22T09:00:00Z,Clear,clear-night,0,0,NA,NA,49.69,46.75,43.55,0.79,1018.16,7.16,9.19,25,0,9.95,NA,HuronB,NA,NA,NA
2016-05-22T10:00:00Z,Clear,clear-night,0,0,NA,NA,48.68,46.29,42.28,0.78,1018.57,5.65,7.64,20,0,10,NA,HuronB,NA,NA,NA
2016-05-22T11:00:00Z,Clear,clear-day,0,0,NA,NA,49.19,46.43,42.48,0.78,1019.07,6.53,7.6,17,0,10,NA,HuronB,NA,NA,NA
2016-05-22T12:00:00Z,Clear,clear-day,0,0,NA,NA,51.48,51.48,42.02,0.7,1019.39,7.58,9.4,25,0,10,NA,HuronB,NA,NA,NA
2016-05-22T13:00:00Z,Clear,clear-day,0,0,NA,NA,54.91,54.91,41.83,0.61,1019.94,6.42,9.32,25,0,10,NA,HuronB,NA,NA,NA
2016-05-22T14:00:00Z,Clear,clear-day,0,0,NA,NA,56.75,56.75,39.5,0.52,1020.23,6.57,9.25,28,0,10,NA,HuronB,NA,NA,NA
2016-05-22T15:00:00Z,Clear,clear-day,0,0,NA,NA,57.47,57.47,37.28,0.47,1020.21,6.38,9.34,22,0,10,NA,HuronB,NA,NA,NA
2016-05-22T16:00:00Z,Clear,clear-day,0,0,NA,NA,58.74,58.74,35.1,0.41,1020.38,5.26,11.34,26,0,10,NA,HuronB,NA,NA,NA
2016-05-22T17:00:00Z,Clear,clear-day,0,0,NA,NA,59.87,59.87,33.25,0.37,1020.01,5.7,11.09,17,0,10,NA,HuronB,NA,NA,NA
2016-05-22T18:00:00Z,Clear,clear-day,0,0,NA,NA,63.04,63.04,32.12,0.31,1018.76,5.45,11.63,27,0,10,NA,HuronB,NA,NA,NA
2016-05-22T19:00:00Z,Clear,clear-day,0,0,NA,NA,65.3,65.3,28.97,0.25,1018.33,5.52,10.4,39,0,10,NA,HuronB,NA,NA,NA
